node_name,x,y,width,height,depth,has_text,id,k,object_id
a,1122,3261,78,18,9,1,130,1,248
a,484,3179,135,70,7,1,131,1,249
a,488,3295,20,20,8,1,132,1,250
a,514,3295,20,20,8,1,133,1,251
a,540,3295,20,20,8,1,134,1,252
a,566,3295,20,20,8,1,135,1,253
a,592,3295,20,20,8,1,136,1,254
a,618,3295,20,20,8,1,137,1,255
a,654,3157,183,15,9,1,138,1,256
a,654,3173,198,15,9,1,139,1,257
a,654,3189,238,31,9,1,140,1,258
a,654,3221,258,15,9,1,141,1,259
a,654,3237,126,15,9,1,142,1,260
a,974,3157,176,15,9,1,143,1,261
a,974,3173,199,15,9,1,144,1,262
a,974,3189,200,15,9,1,145,1,263
a,974,3205,201,15,9,1,146,1,264
a,974,3221,169,15,9,1,147,1,265
a,1282,3157,30,15,9,1,148,1,266
a,1282,3173,75,15,9,1,149,1,267
a,1282,3189,95,15,9,1,150,1,268
a,1282,3205,64,15,9,1,151,1,269
a,1282,3221,35,15,9,1,152,1,270
a,1186,3350,236,29,7,1,153,1,271
a,546,3399,73,13,8,1,154,1,272
a,634,3399,84,13,8,1,155,1,273
a,733,3399,80,13,8,1,156,1,274
a,828,3399,49,13,8,1,157,1,275
a,892,3399,41,13,8,1,158,1,276
a,948,3399,118,13,8,1,159,1,277
a,1081,3399,125,13,8,1,160,1,278
a,1221,3399,56,13,8,1,161,1,279
a,1292,3399,66,13,8,1,162,1,280
ul,472,223,960,35,7,1,3,1,281
ul,802,1009,300,98,9,1,6,1,282
ul,735,1976,114,22,9,1,7,1,283
ul,762,2012,94,17,9,1,8,1,284
ul,482,2283,620,223,10,1,10,1,285
ul,1122,1981,300,289,9,1,11,1,286
ul,482,3072,940,23,7,1,12,1,287
ul,1122,3182,300,96,7,1,14,1,288
ul,642,3157,300,96,7,1,16,1,289
ul,962,3157,300,80,7,1,17,1,290
ul,1282,3157,140,80,7,1,18,1,291
ul,482,3400,940,11,6,1,19,1,292
li,472,174,20,20,8,1,9,1,293
li,497,174,20,20,8,1,10,1,294
li,522,174,20,20,8,1,11,1,295
li,547,174,20,20,8,1,12,1,296
li,572,174,20,20,8,1,13,1,297
li,597,174,20,20,8,1,14,1,298
li,498,223,131,23,8,1,15,1,299
li,633,223,103,23,8,1,16,1,300
li,741,223,75,23,8,1,17,1,301
li,820,223,123,23,8,1,18,1,302
li,948,223,113,35,8,1,19,1,303
li,1066,223,111,23,8,1,20,1,304
li,1182,223,94,23,8,1,21,1,305
li,1280,223,125,23,8,1,22,1,306
li,482,272,76,11,8,1,23,1,307
li,573,272,47,11,8,1,24,1,308
li,635,272,51,11,8,1,25,1,309
li,701,272,37,11,8,1,26,1,310
li,482,321,151,11,8,1,27,1,311
li,868,321,234,11,8,1,28,1,312
li,802,1009,300,33,10,1,29,1,313
li,802,1042,300,33,10,1,30,1,314
li,802,1075,300,33,10,1,31,1,315
li,747,1976,102,22,10,1,33,1,316
li,762,2012,54,17,10,1,35,1,317
li,816,2012,40,17,10,1,36,1,318
li,482,2188,151,11,11,1,37,1,319
li,868,2188,234,11,11,1,38,1,320
li,482,2283,620,56,11,1,39,1,321
li,482,2339,620,56,11,1,40,1,322
li,482,2395,620,56,11,1,41,1,323
li,482,2450,620,56,11,1,42,1,324
li,1142,1513,260,241,9,1,43,1,325
li,1162,1774,220,16,9,1,44,1,326
li,1162,1801,220,16,9,1,45,1,327
li,1162,1828,220,16,9,1,46,1,328
li,1162,1855,220,32,9,1,47,1,329
li,1142,1981,160,106,10,1,53,1,330
li,1307,2038,95,64,10,1,54,1,331
li,1182,2092,120,79,10,1,55,1,332
li,1307,2107,95,64,10,1,56,1,333
li,1156,2176,95,64,10,1,57,1,334
li,1256,2176,137,94,10,1,58,1,335
li,482,3072,98,23,8,1,59,1,336
li,584,3072,91,23,8,1,60,1,337
li,679,3072,69,23,8,1,61,1,338
li,752,3072,109,23,8,1,62,1,339
li,865,3072,100,23,8,1,63,1,340
li,969,3072,98,23,8,1,64,1,341
li,1071,3072,85,23,8,1,65,1,342
li,1160,3072,110,23,8,1,66,1,343
li,482,3182,140,13,8,1,67,1,344
li,642,3182,140,13,8,1,68,1,345
li,802,3182,140,13,8,1,69,1,346
li,962,3182,140,13,8,1,70,1,347
li,482,3205,140,13,8,1,71,1,348
li,642,3205,140,13,8,1,72,1,349
li,802,3205,140,13,8,1,73,1,350
li,962,3205,140,13,8,1,74,1,351
li,482,3228,140,13,8,1,75,1,352
li,642,3228,140,13,8,1,76,1,353
li,802,3228,140,13,8,1,77,1,354
li,962,3228,140,13,8,1,78,1,355
li,482,3251,140,13,8,1,79,1,356
li,642,3251,140,13,8,1,80,1,357
li,802,3251,140,13,8,1,81,1,358
li,962,3251,140,13,8,1,82,1,359
li,482,3274,140,13,8,1,83,1,360
li,642,3274,140,13,8,1,84,1,361
li,802,3274,140,13,8,1,85,1,362
li,962,3274,140,13,8,1,86,1,363
li,1122,3182,300,15,8,1,87,1,364
li,1122,3209,300,15,8,1,88,1,365
li,1122,3236,300,15,8,1,89,1,366
li,1122,3263,300,15,8,1,90,1,367
li,488,3295,20,20,7,1,91,1,368
li,514,3295,20,20,7,1,92,1,369
li,540,3295,20,20,7,1,93,1,370
li,566,3295,20,20,7,1,94,1,371
li,592,3295,20,20,7,1,95,1,372
li,618,3295,20,20,7,1,96,1,373
li,654,3157,288,16,8,1,97,1,374
li,654,3173,288,16,8,1,98,1,375
li,654,3189,288,32,8,1,99,1,376
li,654,3221,288,16,8,1,100,1,377
li,654,3237,288,16,8,1,101,1,378
li,974,3157,288,16,8,1,102,1,379
li,974,3173,288,16,8,1,103,1,380
li,974,3189,288,16,8,1,104,1,381
li,974,3205,288,16,8,1,105,1,382
li,974,3221,288,16,8,1,106,1,383
li,1282,3157,140,16,8,1,107,1,384
li,1282,3173,140,16,8,1,108,1,385
li,1282,3189,140,16,8,1,109,1,386
li,1282,3205,140,16,8,1,110,1,387
li,1282,3221,140,16,8,1,111,1,388
li,540,3400,85,11,7,1,112,1,389
li,628,3400,96,11,7,1,113,1,390
li,727,3400,92,11,7,1,114,1,391
li,822,3400,61,11,7,1,115,1,392
li,886,3400,53,11,7,1,116,1,393
li,942,3400,130,11,7,1,117,1,394
li,1075,3400,137,11,7,1,118,1,395
li,1215,3400,68,11,7,1,119,1,396
li,1286,3400,78,11,7,1,120,1,397
form,1142,2858,260,64,9,0,2,1,398
fieldset,1274,174,123,19,8,0,1,1,399
fieldset,1397,174,25,20,8,0,2,1,400
fieldset,1142,2858,163,20,11,0,3,1,401
fieldset,1315,2858,83,22,11,0,4,1,402
fieldset,1142,2880,260,42,10,0,5,1,403
span,1274,174,123,19,9,0,1,1,404
span,492,884,43,20,11,0,2,1,405
span,482,2056,620,100,11,0,4,1,406
span,1160,2890,235,28,12,0,6,1,407
input,1397,174,125,22,10,0,1,1,408
input,1397,174,25,20,9,0,2,1,409
input,1142,2858,163,22,12,0,3,1,410
input,1315,2858,83,22,12,0,4,1,411
input,1142,2890,13,13,12,0,5,1,412
dl,472,118,960,18,6,1,1,1,413
dt,767,118,97,14,7,1,1,1,414
dd,864,118,60,14,7,1,1,1,415
dd,924,118,69,14,7,1,2,1,416
dd,993,118,61,14,7,1,3,1,417
dd,1054,118,116,14,7,1,4,1,418
dd,1170,118,62,14,7,1,5,1,419
dd,1232,118,141,14,7,1,6,1,420
dd,1373,118,59,14,7,1,7,1,421
h1,482,372,620,72,8,1,1,1,422
h2,482,447,620,18,8,1,1,1,423
p,610,471,132,10,10,1,1,1,424
p,482,918,620,16,10,1,2,1,425
p,482,934,620,16,10,1,3,1,426
p,802,966,300,43,9,1,4,1,427
p,482,958,620,120,8,1,5,1,428
p,482,1098,620,80,8,1,6,1,429
p,482,1198,620,60,8,1,7,1,430
p,482,1278,620,40,8,1,8,1,431
p,482,1338,620,40,8,1,9,1,432
p,482,1398,620,80,8,1,10,1,433
p,482,1498,620,20,8,1,11,1,434
p,482,1538,620,418,8,1,12,1,435
p,727,2012,32,17,9,1,13,1,436
p,482,2233,620,50,10,1,14,1,437
p,482,2780,310,43,11,1,15,1,438
p,482,2838,300,16,11,1,16,1,439
p,482,2869,300,17,11,1,17,1,440
p,802,2780,310,65,11,1,18,1,441
p,802,2860,300,32,11,1,19,1,442
p,802,2907,300,17,11,1,20,1,443
p,1122,1445,160,45,8,1,21,1,444
p,1292,1445,130,45,8,1,22,1,445
p,1222,1706,165,32,10,1,23,1,446
p,1122,1941,300,20,8,1,25,1,447
p,1122,2290,278,17,8,1,26,1,448
p,1122,2350,300,24,8,1,27,1,449
p,1122,2394,300,20,9,1,28,1,450
p,1122,2455,300,20,9,1,29,1,451
p,1122,2588,300,20,9,1,30,1,452
p,1345,2590,77,19,9,1,31,1,453
p,1122,2818,300,20,8,1,32,1,454
p,482,3129,640,23,7,1,33,1,455
p,1122,3129,187,23,7,1,34,1,456
p,642,3126,300,16,7,1,35,1,457
p,962,3126,300,16,7,1,36,1,458
p,1282,3126,140,16,7,1,37,1,459
p,1186,3350,236,29,6,1,38,1,460
h4,827,1018,275,16,11,1,1,1,461
h4,827,1051,275,16,11,1,2,1,462
h4,827,1084,275,16,11,1,3,1,463
strong,616,959,148,19,9,1,1,1,464
strong,552,979,88,19,9,1,2,1,465
strong,552,1119,48,19,9,1,3,1,466
strong,482,1399,50,19,9,1,4,1,467
strong,607,1499,118,19,9,1,5,1,468
strong,982,1499,68,19,10,1,6,1,469
strong,1282,2353,47,24,9,1,7,1,470
strong,482,3129,41,21,8,1,8,1,471
em,709,1219,64,19,9,1,1,1,472
em,482,1399,50,19,10,1,2,1,473
iframe,482,1538,620,413,9,0,2,1,474
iframe,747,1976,102,20,12,0,4,1,475
iframe,1122,2475,300,106,10,0,8,1,476
iframe,1123,2614,298,150,9,0,9,1,477
h3,762,2012,47,17,11,1,1,1,478
h3,816,2012,40,17,11,1,2,1,479
fb:comments,482,2056,620,102,10,0,1,1,480
ol,1142,1513,260,374,8,1,1,1,481
label,1142,2893,13,13,11,1,1,1,482
