node_name,x,y,width,height,depth,has_text,id,k,object_id
a,596,10292,33,17,13,0,74,1,215
a,616,10341,83,19,16,0,75,1,216
a,714,10341,160,19,15,0,76,1,217
a,616,10639,33,17,15,0,77,1,218
a,636,10688,28,19,18,0,78,1,219
a,680,10688,160,19,17,0,79,1,220
a,636,10848,33,17,17,0,80,1,221
a,646,10897,34,19,20,0,81,1,222
a,696,10897,152,19,19,0,82,1,223
a,646,11669,33,17,19,0,83,1,224
a,644,11718,160,19,13,0,84,1,225
a,586,11812,33,17,13,0,85,1,226
a,643,11861,160,19,13,0,86,1,227
a,596,12003,33,17,13,0,87,1,228
a,655,12052,153,19,15,0,88,1,229
a,611,12107,153,21,15,0,89,1,230
a,606,12146,33,17,15,0,90,1,231
a,646,12195,153,19,13,0,91,1,232
a,586,12493,33,17,13,0,92,1,233
a,635,12542,153,19,13,0,93,1,234
a,586,12804,33,17,13,0,94,1,235
a,635,12853,153,19,13,0,95,1,236
a,586,12947,33,17,13,0,96,1,237
a,586,12996,25,19,14,0,97,1,238
a,627,12996,152,19,13,0,98,1,239
a,586,13156,33,17,13,0,99,1,240
a,633,13205,152,19,13,0,100,1,241
a,586,13485,33,17,13,0,101,1,242
a,586,13534,86,19,14,0,102,1,243
a,687,13534,153,19,13,0,103,1,244
a,586,13661,274,21,13,0,104,1,245
a,586,13700,33,17,13,0,105,1,246
a,1152,1004,300,385,11,0,107,1,247
a,1153,1399,297,21,12,0,108,1,248
a,1152,1873,80,20,13,0,109,1,249
a,1248,1837,167,16,14,0,110,1,250
a,1152,1963,80,20,13,0,111,1,251
a,1248,1927,200,32,14,0,112,1,252
a,1152,2053,80,20,13,0,113,1,253
a,1248,2017,179,16,14,0,114,1,254
a,1152,2647,300,300,11,0,115,1,255
a,1189,2957,224,43,12,0,116,1,256
a,1152,3802,80,20,13,0,117,1,257
a,1248,3766,162,32,14,0,118,1,258
a,1152,3892,80,20,13,0,119,1,259
a,1248,3856,174,49,14,0,120,1,260
a,1152,3982,80,20,13,0,121,1,261
a,1248,3946,168,16,14,0,122,1,262
a,452,14450,65,19,7,0,123,1,263
a,531,14450,21,19,7,0,124,1,264
a,567,14450,88,19,7,0,125,1,265
